"Alt","WY","Q.S80","Q.S308","Q.C44","mean.stg","TPLoad.kg.fit","TPLoad.kg.95LCI","TPLoad.kg.95UCI","TNLoad.kg.fit","TNLoad.kg.95LCI","TNLoad.kg.95UCI","S80.TNFWM","S80.TPFWM"
"LSM25B",1988,126118.931201118,51709.9126228079,74409.01857831,13.1209871685719,26883.949776349,23117.3323883577,31264.2801269424,213400.533034041,190821.798226865,238650.866527688,1.37230972693025,172.881975747
"LSM25B",1989,171382.883615324,99726.543409383,71656.3402059408,13.7682031434391,35986.1048805321,31525.9682928469,41077.2393235732,294980.361063719,267435.089119347,325362.740169264,1.39592659184605,170.295949732208
"LSM25B",1990,0,18795.4123087916,0,11.4123207449448,0,NA,NA,0,NA,NA,NA,NA
"LSM25B",1991,0,5282.96387229942,0,11.5170305128578,0,NA,NA,0,NA,NA,NA,NA
"LSM25B",1992,362248.152782024,203390.683372855,158857.46940917,14.2271732879159,82312.4240688417,69338.1021040444,97714.459301499,664800.446716436,585466.29043257,754884.851914928,1.48840817420703,184.287609053182
"LSM25B",1993,628818.642174592,393231.830477152,235586.81169744,14.7679682639175,146220.553114433,118763.659985788,180025.187466009,1234200.40097137,1057955.4410961,1439806.03585696,1.59183187977372,188.590554453322
"LSM25B",1994,273649.678828509,187117.735061459,86531.9437670497,13.6236831139481,64389.2159502591,55741.5807193239,74378.4276869605,494795.259221948,444654.247654467,550590.37407141,1.46645084627049,190.833720536105
"LSM25B",1995,1024676.05835669,782863.094339183,241812.964017512,15.1657449106009,247096.147262178,197193.752547961,309626.979571585,2224350.40723162,1881996.44908462,2628981.97101169,1.76057097665614,195.576337207936
"LSM25B",1996,1161364.07267786,962670.280008589,198693.792669273,15.1371426893071,289807.732123854,223098.610558498,376463.669533921,2626469.46736237,2163717.97457888,3188189.00801033,1.83417552129427,202.385085662998
"LSM25B",1997,266314.1778009,230046.73660033,36267.4412005694,13.2975433729257,65681.7379466979,56137.2613720451,76848.969726318,485922.051729705,432558.305793817,545869.163057419,1.47982119769061,200.026378240494
"LSM25B",1998,1189167.93912335,1110321.75665206,78846.1824712914,14.4443619978568,334179.577170997,231450.610750557,482504.623496302,2783976.78174384,2120713.6610991,3654678.54687743,1.8987130728912,227.915382063775
"LSM25B",1999,347944.428480475,237311.958979079,110632.469501395,14.4536011087294,77050.6128990829,67677.2488085628,87722.1969367817,636801.762171908,578454.15294486,701034.787702358,1.48433283037299,179.598677516842
"LSM25B",2000,429166.760955967,321348.548440201,107818.212515767,14.675375683647,96488.6751536474,85370.1018208886,109055.327735688,805754.088581914,735885.843296731,882255.933009813,1.52269654700623,182.342199144457
"LSM25B",2001,18797.7252513299,35519.9541707266,0,11.3397934250726,3353.77702132882,2727.12894183875,4124.41822468776,28955.9879944364,24842.0710049173,33751.1812347683,1.24930941717578,144.699093557398
"LSM25B",2002,57347.5282473412,30624.3637013661,26723.1645459751,11.2836680382095,13120.8250352198,10518.8900329515,16366.370317168,94714.7542517356,80408.381573567,111566.53693818,1.33949117349293,185.559572660771
"LSM25B",2003,329992.232910969,276565.153274958,53427.0796360106,13.2297576402093,85483.008390742,72070.1739733501,101392.07831292,617091.230653125,543792.863480074,700269.555786367,1.51664025964037,210.093687287304
"LSM25B",2004,462437.379239597,371194.514097548,91242.8651420494,14.0740988815002,114290.412443294,99386.1666603606,131429.743347452,888899.547377713,801482.935709868,985850.565400347,1.55896612056843,200.444337530052
"LSM25B",2005,555493.611436653,425493.687390905,129999.924045748,13.4948242636983,151769.494593572,124785.084549641,184589.20448962,1105058.84750229,955863.598493587,1277541.1244529,1.61340448854892,221.586012686588
"LSM25B",2006,997148.48668223,828197.910693153,168950.575989077,15.29833710934,239340.674582738,194761.082436139,294124.256207618,2165207.98929984,1858582.30024972,2522420.25348995,1.7610703687323,194.667566406107
"LSM25B",2007,26597.4362442972,43557.5874657386,0,11.8511127585243,4804.78677658063,4052.54703134266,5696.65837061376,41551.3786989175,36627.0185227967,47137.7999469509,1.26701741828229,146.511348785129
"LSM25B",2008,0,2271.78452598739,0,9.52396414692899,0,NA,NA,0,NA,NA,NA,NA
"LSM25B",2009,166567.632707016,107533.818916441,59033.8137905755,12.5515665448448,40653.8859029863,33901.7881416347,48750.7748000851,292367.534187862,255558.482665862,334478.332143067,1.42355894581662,197.946749183915
"LSM25B",2010,235881.337723137,135218.520909869,100662.816813268,13.150919719626,56925.9427519169,47686.960031986,67954.907505551,422090.614602384,370190.704652552,481266.776005717,1.45127273691341,195.728277011739
"LSM25B",2011,264983.050398981,215108.200916382,49874.8494825996,13.2355331170715,65593.2960789939,56049.2652946168,76762.4779359915,482854.805849694,429757.432202446,542512.464152839,1.47786711834864,200.760506646852
"LSM25B",2012,59131.9233377277,53924.5685278706,5207.35480985703,11.7127721180756,12965.8808637942,10840.73522013,15507.6259276158,97447.097462189,85343.7670891209,111266.904751101,1.33654574016975,177.83487951272
"LSM25B",2013,210343.331334139,148771.57933031,61571.7520038291,13.0272245721363,50781.4639218055,43264.0247637854,59605.1128419335,374599.702412029,332674.464354967,421808.560868238,1.44436050222447,195.800317676487
"LSM25B",2014,519414.870186104,382962.247962639,136452.622223465,14.5699761321297,122101.140726958,107220.637822815,139046.818500198,1002416.84481359,910401.74069493,1103731.99638109,1.5652038253887,190.652395297386
"LSM25B",2015,440091.486864346,356812.459795031,83279.0270693149,13.9818773069299,109160.291819782,94683.9612308196,125849.923844349,841866.265545693,757646.265518297,935448.165350635,1.55144742525722,201.167882139038
"LSM25B",2016,421071.155199276,328979.31555725,92091.839642026,13.9636800297026,103550.520039066,90037.3753665574,119091.76779873,799602.11027155,720911.154133541,886882.566714012,1.54012284615325,199.44985086277
"LSMECB",1966,257256.059,88071.1888035096,169184.87019649,13.3546798046735,60659.07156862,47913.606730853,76794.9485463722,458957.707066242,385372.746762715,546593.340201094,1.44691819633379,191.234863417779
"LSMECB",1967,569771.5922,380471.489345529,189300.102854471,14.6492289213588,133384.877412705,113141.267989229,157250.54030768,1107642.40333836,980479.681105147,1251297.41831092,1.57665148571938,189.864043224964
"LSMECB",1968,39669.4,23753.4603508344,15915.9396491656,12.212782783742,7459.31618608331,6413.85586435276,8675.18683623855,62931.1504762013,56270.4038761374,70380.3318877145,1.28661011966665,152.503674542505
"LSMECB",1969,590379.8455,373768.649868706,216611.195631294,14.1738380851773,146846.869299155,118215.454364287,182412.723775627,1160044.62746228,987853.451391285,1362250.17568023,1.59360284872571,201.729815992957
"LSMECB",1970,1182346.467,825445.253612798,356901.213387202,15.3200143392601,278836.351829716,198483.757396355,391718.255043135,2624107.28676918,2039915.46211824,3375600.20517947,1.80000517062543,191.267665610491
"LSMECB",1971,217853.206936895,137995.387775497,79857.819161398,14.4625187498009,44016.3320141834,38372.9760606481,50489.6331449698,379106.084414149,342463.239203343,419669.636875949,1.41134672764369,163.865231145252
"LSMECB",1972,9917.35,12659.2661159979,0,11.7658778270682,1455.46689301776,1148.69339639757,1844.16823785552,14521.1879034167,12185.4842889663,17304.5972671983,1.18752682350418,119.026486515901
"LSMECB",1973,0,13743.7039900069,0,11.4930236513184,0,NA,NA,0,NA,NA,NA,NA
"LSMECB",1974,17851.23,21187.2777545829,0,11.6130939884799,3043.87719331864,2499.56203527752,3706.72471306625,27207.3973756025,23512.3704752015,31483.106849421,1.23610617947307,138.291632833366
"LSMECB",1975,148760.25,86563.0409442721,62197.2090557279,13.0467159811964,33263.8632232779,28679.0145142036,38581.6812495053,256136.778563922,229484.902603292,285883.945256808,1.39643899224453,181.352150589657
"LSMECB",1976,12694.208,30211.035124708,0,11.9074633821361,1931.82573684022,1556.73056454945,2397.30031805367,18889.2480653571,16097.3900301236,22165.3132468616,1.20682968261147,123.423898758962
"LSMECB",1977,37289.236,24519.1317251968,12770.1042748032,12.1469996246234,6979.21440632286,5986.14963318642,8137.02241243451,58995.1630052916,52653.98718214,66100.0133946452,1.28312759024213,151.795877946213
"LSMECB",1978,37685.93,22557.3109827512,15128.6190172488,11.6054994155788,7566.37157233197,6297.83163336889,9090.42700780628,60197.2477017316,52545.1199061117,68963.752244519,1.29549076516761,162.834097438326
"LSMECB",1979,249718.873,83473.5458090804,166245.32719092,14.0139196107774,53876.9495528393,43815.569165815,66248.7272990601,439276.911228358,376901.419662678,511975.266399971,1.4266713308297,174.980057806033
"LSMECB",1980,357619.641,265977.37006565,91642.27093435,14.5118473407754,79399.9482809953,70106.8853571194,89924.8590906702,657868.986519667,599913.61009644,721423.211843518,1.49195242179822,180.067684532721
"LSMECB",1981,142809.84,120512.226138991,22297.6138610086,12.2982426522961,35112.023027915,29271.8569558249,42117.3881442977,249433.929622823,217983.312079074,285422.240141548,1.41655786439493,199.404357018389
"LSMECB",1982,0,10843.095866041,0,9.1911334034993,0,NA,NA,0,NA,NA,NA,NA
"LSMECB",1983,735470.676,484025.915531895,251444.760468105,14.3453250943815,185092.262504951,145074.792691759,236148.161948385,1496108.0361421,1249057.48203455,1792022.61545482,1.64981222539756,204.107905398725
"LSMECB",1984,450446.037,285560.817108754,164885.219891246,14.8234386954582,99057.6868715452,85217.49985235,115145.66075445,843257.701746818,754289.362674341,942719.845649383,1.51828908350856,178.35378710817
"LSMECB",1985,241983.34,108336.824054481,133646.515945519,14.5296244334817,48957.9662377561,41429.040787761,57855.1280107202,422330.785555552,373186.994107978,477946.164373461,1.41548149733923,164.087245654478
"LSMECB",1986,77752.024,54001.6408985001,23750.3831014999,12.3517757865588,16630.1631935754,14308.7584328605,19328.1848416573,129043.562738765,115441.522329609,144248.280413075,1.34605115533202,173.468942618922
"LSMECB",1987,159074.294,58817.3421575701,100256.95184243,13.0879139020704,35587.2860258127,29816.5102295541,42474.9548801218,274002.531191052,240341.146507475,312378.417886795,1.3969841984282,181.439478047524
"LSMECB",1988,85289.21,28829.9599841791,56459.2500158209,13.3061792550091,16378.0195958764,14307.304687374,18748.4317797209,139671.907518408,126362.377772411,154383.306912495,1.32816458597091,155.74145153501
"LSMECB",1989,136066.042,47884.1214722368,88181.9205277632,14.0891788049543,26008.179519002,22372.5244045267,30234.6480737673,227568.261139165,203546.203034742,254425.347689064,1.35643461046176,155.023352896752
"LSMECB",1990,0,22472.7958065527,0,11.6354199636869,0,NA,NA,0,NA,NA,NA,NA
"LSMECB",1991,4760.328,9744.00019814399,0,11.7361619290236,595.39565805641,437.407936289863,810.447091196595,6664.84886322643,5303.64830894991,8375.40647155873,1.13550839933644,101.439175069938
"LSMECB",1992,308826.279,135168.426522005,173657.852477995,14.4315504928806,65955.524332657,54302.5254867947,80109.1873904387,552353.015449707,478260.865000572,637923.518320948,1.45057238020837,173.210355050238
"LSMECB",1993,578578.199,305421.295889008,273156.903110992,15.0780425864076,126234.103396448,97686.7053334083,163124.028043716,1107245.8736435,915704.834724559,1338852.19145898,1.55209724706752,176.950403728257
"LSMECB",1994,252297.384,200119.994327221,52177.3896727792,13.5088463605382,59685.5103638442,51827.5777276613,68734.8377752035,454962.201712895,409783.540024179,505121.81376351,1.46251218421309,191.863820333769
"LSMECB",1995,901487.115,629993.826521671,271493.288478329,15.3569158348907,206162.624298812,164875.782999031,257788.177770308,1881278.73087201,1594226.98829988,2220016.15153038,1.69250727932685,185.475834401811
"LSMECB",1996,1157160.30117351,972900.369447797,184259.931725716,15.1890454827458,287654.273989481,221395.367897081,373743.055829789,2616903.26695358,2155509.2065991,3177060.29165942,1.83413402245899,201.611002321854
"LSMECB",1997,253784.9865,225365.413087225,28419.573412775,13.2768954276896,62236.8866600439,53149.6507386966,72877.8083637532,461197.276267384,410300.922091945,518407.140183783,1.47386508504744,198.892705942852
"LSMECB",1998,1231852.20339889,1109503.02874197,122349.174656929,14.5377769932942,340624.279726473,240834.08658786,481762.783595214,2893361.06158738,2238000.07530136,3740633.57955107,1.90493846483414,224.261085531922
"LSMECB",1999,271223.245762475,188226.086258945,82997.1595035301,14.3704846211917,58012.8443642431,51000.7121341399,65989.0807480907,483970.452632249,439915.358680686,532437.420970061,1.44720102814205,173.473912617497
"LSMECB",2000,410578.29,291592.895656989,118985.394343011,14.7350035525405,90572.9050932181,79847.7723838114,102738.63493139,764041.598108204,695929.941920757,838819.439250695,1.50923874594125,178.911904846031
"LSMECB",2001,18842.965,42221.5712916793,0,11.329371066579,3366.89029583391,2735.22004067442,4144.43814230955,29073.7016808911,24925.6982285754,33911.9940263258,1.25137654875703,144.916103380581
"LSMECB",2002,40462.788,24687.3081968013,15775.4798031987,11.3549406240717,8516.69021560197,6960.48767561786,10420.8233113626,65220.0132708843,56164.0236980807,75736.2071122353,1.30726009023499,170.707251676098
"LSMECB",2003,342941.963,298645.782933166,44296.1800668337,13.3705702864226,88148.5799585525,74534.5130202966,104249.31798499,643709.488858747,568476.103252862,728899.427215637,1.52232088311044,208.464262854576
"LSMECB",2004,440270.8359,334072.503427152,106198.332472848,14.0927265845211,107130.561463979,93439.9501306514,122827.090377721,838130.270354279,757388.178536794,927479.950164038,1.54393328954751,197.346935223132
"LSMECB",2005,575166.6306,451245.935725179,123920.694874821,13.5595766288121,157135.414636788,129686.414784197,190394.179484128,1150773.49871396,998198.762912123,1326669.29127315,1.6226807856038,221.573244738392
"LSMECB",2006,941255.6885,776933.859507782,164321.828992218,15.3044920460852,223758.809526411,185208.412976413,270333.318211916,2015227.99376132,1751801.79748359,2318266.75407742,1.73641487227447,192.801075544264
"LSMECB",2007,10710.738,38750.3797518275,0,11.696596169357,1610.96632465957,1275.36341607248,2034.88077710368,15857.0094085156,13337.0233453471,18853.1384305835,1.20071189017914,121.984314372555
"LSMECB",2008,0,4362.33688075806,0,9.50539869311641,0,NA,NA,0,NA,NA,NA,NA
"LSMECB",2009,171570.155,120560.519626329,51009.6353736711,12.6113750921673,41901.036033339,35159.6664913145,49934.9679867095,302006.243111297,265202.121556769,343917.953381363,1.42761499399424,198.070565326172
"LSMECB",2010,237223.012,117695.718315713,119527.293684287,13.2926120825328,56058.4076192042,46594.4818470809,67444.5758430025,422674.61513959,368561.740363555,484732.436164356,1.44506131026057,191.655313718273
"LSMECB",2011,244303.9999,211581.099523498,32722.9003765025,13.2742781820014,59395.7000357811,50918.4567720355,69284.2911271811,441873.901175005,394229.960102888,495275.763639729,1.46691414712975,197.179313893569
"LSMECB",2012,49586.75,58979.9509894438,0,11.8209521214785,10324.5593381392,8750.61418614072,12181.6050004337,80750.3905663781,71437.5010218822,91277.3470984834,1.32073567870368,168.866228251424
"LSMECB",2013,210128.8118,144799.328060563,65329.4837394366,13.1048984320966,50180.272747237,42900.7959638054,58694.9429822125,373500.175759813,332553.87939498,419488.058736256,1.44159122197863,193.679803662073
"LSMECB",2014,471014.6209,331141.50398901,139873.11691099,14.575963646429,108443.056043872,94972.2986244772,123824.489608631,894473.091651186,810755.749089708,986834.953173431,1.54017409775975,186.725780305321
"LSMECB",2015,444892.321,352423.820372902,92468.5006270982,14.1009065847358,108710.941280134,94865.3492881809,124577.296586048,849671.40725892,768099.331167186,939906.430091938,1.54893437308911,198.177921772009
"LSMECB",2016,424660.927,285028.510421802,139632.416578198,13.9087807627237,104197.028419002,88555.8566356343,122600.821039108,803088.425010657,711918.498315828,905933.783026914,1.53376204505314,198.998569048319
"NAV",1966,121332.241943933,6050.50376049685,115281.738183436,14.0435386511912,22613.6786501977,18894.258656245,27065.283237529,200360.560725466,175385.752409632,228891.764254954,1.3392847983906,151.158271579194
"NAV",1967,762053.891012434,551822.737098809,210231.153913624,16.1034259280284,156064.765178264,132030.336090955,184474.353783119,1524208.18853802,1346587.55437486,1725257.74091599,1.6221668757172,166.094825131199
"NAV",1968,130817.182201825,28931.7159810426,101885.466220782,13.8301112105502,25537.5252343447,21729.3928647907,30013.0426631261,218600.853812781,193951.996843475,246382.2701771,1.35526426465273,158.325526886625
"NAV",1969,394731.415037255,163846.55945898,230884.855578275,15.4488664342363,76939.2243461708,60330.8409686166,98119.7037526749,711085.191007819,593854.836199051,851457.491037662,1.4610223718215,158.082223426747
"NAV",1970,1523887.01762884,1211371.18119155,312515.836437283,16.2942988563143,333647.809648186,231578.229509768,480705.207560699,3636863.20716553,2774809.3751182,4766732.48484716,1.93557997560284,177.571160220265
"NAV",1971,151529.980827437,30704.6222580346,120825.358569403,15.7539272866059,23843.2491815499,18545.7559761188,30653.9421884732,247690.346182423,205620.06134399,298368.29729047,1.32570665142458,127.615607627576
"NAV",1972,4498.94335995114,4658.07709232033,0,12.9772051320458,475.166367466009,335.555180770808,672.864225347955,6140.38947594696,4745.31555770125,7945.60076307868,1.10693550196901,85.6588207556107
"NAV",1973,15412.0707003865,9140.74243485301,6271.32826553349,12.3192325482471,2323.55798716604,1902.31416913519,2838.0810106553,22958.0914723104,19795.9387461486,26625.3584035522,1.20812455866284,122.272684171425
"NAV",1974,0,13868.5764926187,0,12.0879406605426,0,NA,NA,0,NA,NA,NA,NA
"NAV",1975,96631.8517512916,15676.1716330877,80955.6801182039,13.5053998718913,18490.9887737074,15896.5632207845,21508.8419478195,158759.870357992,141937.776002209,177575.67538394,1.33246974584974,155.194653763912
"NAV",1976,335.108429206232,17400.0588815819,0,12.7258608507915,20.4505610108449,10.6438798738654,39.2925747579306,393.09715212316,242.318936165567,637.694162299218,0.951374417020045,49.4944836266066
"NAV",1977,9237.09848012389,12775.4101387744,0,12.7886222366451,1172.60161762637,904.436306469934,1520.27792761512,13235.5952684751,10919.2936391764,16043.2522377055,1.16210355026896,102.956042040694
"NAV",1978,22142.6500850131,15346.5084113565,6796.1416736566,12.2183416127311,3664.10899412543,3083.15189436606,4354.53561187304,33820.8699910457,29760.4666837365,38435.2590672346,1.23877405630415,134.207167426356
"NAV",1979,205917.508748412,7708.8546384087,198208.654110003,14.7116079974448,38770.6800507339,30031.0228121015,50053.7607726982,349242.1990786,289028.307779917,422000.580338074,1.37553093601789,152.702823315558
"NAV",1980,213028.058918671,103222.728849863,109805.330068808,15.9546226097987,35236.6612117445,27822.6605194732,44626.2963415107,359185.185098507,301514.916275662,427885.952668082,1.36747227131594,134.151293371412
"NAV",1981,48764.6032316505,19648.989654636,29115.6135770145,14.7730576386772,6924.48818673736,5493.24207617023,8728.64075229212,75016.1669870649,63190.8950901165,89054.3693265611,1.24763370330131,115.164839618838
"NAV",1982,0,10980.9466550341,0,11.0403331006294,0,NA,NA,0,NA,NA,NA,NA
"NAV",1983,737894.474256195,484162.367231568,253732.107024627,15.2131559743526,166436.267618854,135255.775605275,204804.793399258,1479680.99568527,1268884.78081267,1725496.18539035,1.62633781902345,182.932400480209
"NAV",1984,334803.27065581,141591.624715368,193211.645940442,16.1178350366077,58493.7432731605,45697.3436245615,74873.4550134202,586314.221018394,488310.740705116,703986.902422038,1.42029206135379,141.695691885888
"NAV",1985,251244.248995956,123855.965950544,127388.283045411,15.9140994054334,43076.4419269572,34427.1490578668,53898.7368941754,430451.647471094,364594.170513031,508205.110767004,1.38952117126945,139.053081553104
"NAV",1986,76982.7454570683,11776.3453950876,65206.4000619807,13.9176817778284,13353.8169680777,11434.5314628408,15595.2544445241,123644.989175478,110217.860445716,138707.858112829,1.30262691955705,140.685373321264
"NAV",1987,145440.922355095,7916.23587827165,137524.686476824,14.3274562181474,27058.4851928991,22180.9190721954,33008.6241490386,242117.647582133,208964.379332518,280530.851516203,1.35013361097063,150.887680785397
"NAV",1988,95210.1995226344,18582.2279803207,76627.9715423137,14.6847397130488,15662.3987392644,12965.4304965675,18920.3693878624,153234.680635635,133215.108100726,176262.795446226,1.30530053399535,133.417170011418
"NAV",1989,76678.462532344,3250.28942841401,73428.17310393,15.5837057396778,10747.3250044866,8195.21194411221,14094.2047063282,119560.786546642,97804.6387180092,146156.479559895,1.26459741732164,113.674724266624
"NAV",1990,1345.1908786355,19224.8034364524,0,13.3011571977691,104.088930946987,62.5363788168754,173.251245925403,1701.35717078393,1166.44286706123,2481.57565562611,1.02576648558535,62.7563328378783
"NAV",1991,34841.2533524312,6177.41096146129,28663.8423909699,12.8639798525963,5846.27334810412,5017.89938807409,6811.39843935186,54091.2157977989,48302.0091805788,60574.2840954216,1.25912804408696,136.088764458786
"NAV",1992,214513.19598915,32429.7334418843,182083.462547265,15.1580091101165,38649.9931493907,30376.5125745257,49176.8752842515,363372.764134952,303983.221838411,434365.307784203,1.37383723404288,146.127626847716
"NAV",1993,416300.840390917,180713.781912013,235587.058478903,16.3231443368077,73364.8290491016,56102.8968663013,95937.9718703417,744025.92764527,609923.867649578,907612.589652669,1.44949828486002,142.928075386133
"NAV",1994,109767.377093006,23199.7617933009,86567.6152997052,15.6701889900424,16408.0302583182,12699.2074337472,21200.0204235144,175525.579241078,145176.842031749,212218.619283496,1.29689271735843,121.232785786641
"NAV",1995,1198829.98225661,956990.464950523,241839.517306084,16.6531046108621,245844.731717679,190377.463377144,317472.620136791,2652097.7355392,2194422.04889026,3205227.72837117,1.79419173677562,166.318375174058
"NAV",1996,1139016.04620292,940311.212881664,198704.833321258,16.1339366462102,249816.654746038,196775.719052692,317154.78560538,2518577.03540396,2110400.66354815,3005699.53034393,1.79333869813295,177.880552429611
"NAV",1997,100249.02542304,62120.9402542658,38128.0851687739,14.9356801479013,16300.7338315157,13350.5280534899,19902.8774278679,162151.429075782,139856.139074127,188000.942435444,1.31182995828111,131.875439544569
"NAV",1998,1196567.52726411,1113210.85093066,83356.6763334482,15.5873637350023,291042.877296848,205620.208102488,411953.461223072,2750986.12458972,2126663.4192523,3558590.69619298,1.8646104361855,197.268020196246
"NAV",1999,164065.338274108,53336.3317517928,110729.006522315,16.0910469049214,25223.8999829612,19298.5791692509,32968.4960105344,268974.026754327,220575.729799243,327991.783748303,1.32962885027891,124.690199788427
"NAV",2000,463032.205851475,355153.241681884,107878.964169591,16.0895737571505,88402.3138038431,73516.7918986874,106301.824168863,858426.296056662,748819.063218782,984077.118167947,1.50358760590457,154.842208328589
"NAV",2001,4063.91774735051,23379.5705892583,0,13.1480668770474,410.224539796762,283.425140837761,593.751748888765,5516.90567130231,4194.93674003061,7255.47250703607,1.10100064260827,81.8679000221695
"NAV",2002,17799.5222390144,14959.3571588546,2840.1650801598,12.5516006948818,2692.77189468742,2229.24533215339,3252.67944816742,26667.7652573408,23184.8875059731,30673.8475068044,1.21510889913314,122.695361272149
"NAV",2003,72941.4416086565,19414.7077586231,53526.7338500334,14.3043828144059,11939.9900782762,10047.6180867492,14188.772088914,116093.482856469,102161.430758639,131925.489508727,1.29083407547379,132.759786980574
"NAV",2004,299344.387539404,208056.690315604,91287.6972238007,15.8860480159872,53866.9567502769,43940.6788450858,66035.5985797592,526095.080447206,452408.476080746,611783.483962297,1.42537797641427,145.944671717967
"NAV",2005,627925.476970995,484701.531691812,143223.945279183,15.2675718114776,139980.868487242,123236.287301346,159000.599348863,1236775.48561292,1125379.19183504,1359198.40433418,1.59742209691168,180.79961566799
"NAV",2006,1277195.24703243,1108200.1752368,168995.071795625,16.5246551480591,273401.376076973,200705.248175739,372428.290342125,2915122.37220683,2318472.40837007,3665317.91116503,1.85112787310067,173.612234129653
"NAV",2007,31950.5345245578,44730.1247089564,0,13.5322392943339,4862.28230796319,4081.79162481477,5792.01277659652,49068.4171675722,43102.6910251465,55859.8432271018,1.24554907658236,123.423814917116
"NAV",2008,0,3085.68654476023,0,10.8898930902586,0,NA,NA,0,NA,NA,NA,NA
"NAV",2009,74034.3900287576,17221.7629794641,56812.6270492935,13.5527642644757,13359.2461798619,11599.5572240118,15385.8854305846,119425.852031854,107560.653681682,132599.920559642,1.30828321411645,146.347522190597
"NAV",2010,133227.172207186,24451.2823746246,108775.889832562,14.2868664953829,24608.1638065869,20695.1897138408,29260.9893557447,221060.913328232,194442.784157595,251322.915443881,1.34572423447261,149.803969873341
"NAV",2011,113713.701289504,63805.2150589866,49908.4862305173,14.883600033368,19077.8010005933,15812.1608457213,23017.8844352399,185718.0774442,161601.874671309,213433.194136661,1.32458034649956,136.066884858896
"NAV",2012,19357.9109088025,23769.3894616955,0,12.9231485117637,2848.05734488495,2354.66592105386,3444.83290271716,29013.5292198418,25199.4411617232,33404.9026082867,1.21556726597893,119.323824890128
"NAV",2013,83706.8419172292,22006.4873920449,61700.3545251844,14.4642463566127,13813.4481671832,11572.3859124065,16488.5056298453,134127.513434529,117641.607477392,152923.699751273,1.29955253139505,133.837577938248
"NAV",2014,554590.393944477,417106.704121019,137483.689823458,15.9858031991467,110396.035170468,94180.1934135421,129403.902663964,1056308.99774745,939022.45432393,1188244.9600479,1.54474059479629,161.442567843347
