"Alt","WY","Q.S77","Q.S79","Q.C43","mean.stg","TPLoad.kg.fit","TPLoad.kg.95LCI","TPLoad.kg.95UCI","TNLoad.kg.fit","TNLoad.kg.95LCI","TNLoad.kg.95UCI"
"ESLE",1982,48936.5859262879,237332.128283216,188395.542356928,9.05147751543313,98559.1886283525,34998.922579564,162119.454677141,582260.198718142,159794.561372703,1004725.83606358
"ESLE",1983,1441703.7291197,2861570.42770254,1419866.69858284,13.8663274065826,419578.046959439,341988.10875804,497167.985160839,4772335.62229339,4256619.0475911,5288052.19699568
"ESLE",1984,1251343.94534801,2069480.89578935,818136.950441345,14.8718541130097,278024.984152616,244990.590158684,311059.378146547,3569447.40781152,3349877.90031049,3789016.91531254
"ESLE",1985,689859.406220215,1147314.7553165,457455.349096286,14.5273898612295,162923.680169101,121193.287142643,204654.07319556,2121748.44227704,1844379.29040681,2399117.59414727
"ESLE",1986,379689.639467575,851058.734981854,471369.09551428,11.990805251824,159129.369538926,128470.813101376,189787.925976476,1600158.88434702,1396380.84201569,1803936.92667835
"ESLE",1987,385070.427332679,1335806.05748784,950735.630155161,12.5191217785211,249402.895543833,194880.669687849,303925.121399817,2354966.23394923,1992573.68389193,2717358.78400652
"ESLE",1988,354983.560347662,1175178.58198518,820195.021637513,12.6580641911808,220243.61300849,179475.540745982,261011.685270997,2110075.31538441,1839102.41513719,2381048.21563163
"ESLE",1989,455889.034639738,871134.147587321,415245.112947583,13.2408422641731,144918.749933068,115395.059957502,174442.439908634,1660498.32741348,1464263.39515655,1856733.25967042
"ESLE",1990,62481.1016316192,584892.659968949,522411.55833733,10.8874372379844,150995.637125586,102816.050446054,199175.223805119,1154227.86416055,833992.895697939,1474462.83262315
"ESLE",1991,94673.0898658577,561158.008196839,466484.918330981,11.2098883285995,140263.887140058,100163.729533016,180364.0447471,1126022.75282145,859489.276889994,1392556.2287529
"ESLE",1992,514288.508239571,1368760.88733075,854472.37909118,13.4873492081658,233946.310515594,202822.046951457,265070.574079732,2431651.78046143,2224778.32537806,2638525.2355448
"ESLE",1993,1176201.30997097,1983977.93053926,807776.620568287,14.4532253435217,272910.222742483,242300.589353736,303519.85613123,3426100.21541915,3222647.3496215,3629553.0812168
"ESLE",1994,587042.863122739,1192719.40870483,605676.545582091,13.4906272768659,191298.444400352,169816.806779896,212780.082020808,2165056.17367649,2022274.30234852,2307838.04500446
"ESLE",1995,1885126.77543409,2868436.3285036,983309.55306951,15.1050270634841,361757.413091932,308507.421734467,415007.404449396,4829183.21103623,4475246.81435402,5183119.60771843
"ESLE",1996,2831934.97213381,4285166.55179475,1453231.57966094,15.8402182890668,527578.856469766,438262.485464219,616895.227475312,7061479.474873,6467820.88991245,7655138.05983355
"ESLE",1997,759865.272027343,1428050.95139015,668185.679362807,13.7141857247763,216322.184164692,193612.203010293,239032.16531909,2538691.77368005,2387745.47878677,2689638.06857333
"ESLE",1998,1561324.6341745,3084833.2760532,1523508.6418787,14.2820667428169,446716.188725314,364774.188833091,528658.188617537,5128994.82565554,4584351.42873747,5673638.2225736
"ESLE",1999,913043.126492703,1641581.69149536,728538.565002658,15.0251511077076,230913.89905704,201476.845368847,260350.952745233,2900608.78161165,2704949.69424395,3096267.86897935
"ESLE",2000,856288.718039401,2013272.63798252,1156983.91994312,14.5678658771492,313579.806992915,270038.814378105,357120.799607724,3458606.45877721,3169202.80553339,3748010.11202103
"ESLE",2001,265216.09637447,622169.532187176,356953.435812706,11.4338611734619,131398.838254554,96018.5870013344,166779.089507774,1232168.85230808,997007.149497393,1467330.55511876
"ESLE",2002,279068.966535044,760159.359163826,481090.392628782,11.3453952895894,157553.747401905,118759.478182844,196348.016620966,1442634.22131919,1184780.58586711,1700487.85677127
"ESLE",2003,947907.487515367,1546856.7042831,598949.216767737,13.0251734632882,223837.486083751,190415.6040559,257259.368111602,2715298.24401802,2493153.22213686,2937443.26589918
"ESLE",2004,849696.424518774,1585697.42708294,736001.002564167,13.6483773767052,237647.00253622,212757.027971637,262536.977100802,2783299.00001423,2617862.95605767,2948735.04397079
"ESLE",2005,1272534.26129506,1960025.28498555,687491.023690487,13.0611779182063,268138.737330577,224094.676076853,312182.798584301,3364847.91149125,3072100.51495654,3657595.30802595
"ESLE",2006,2157815.8260257,3373044.38773024,1215228.56170454,15.7450522620221,425136.989282601,364065.854350698,486208.124214505,5629159.49932133,5223238.3547715,6035080.64387116
"ESLE",2007,335028.080329585,899852.536789916,564824.456460331,12.2248151916033,171886.089327373,142166.957059048,201605.221595698,1677806.61260815,1480272.63524163,1875340.58997467
"ESLE",2008,36467.7763007904,299692.6850617,263224.908760909,9.74852566002085,106808.568750305,52133.6394123131,161483.498088298,691846.127171819,328438.603800822,1055253.65054281
"ESLE",2009,459733.720726235,1159223.3343341,699489.613607863,12.7106287101618,204987.959647768,175055.968178697,234919.951116838,2091546.34492962,1892597.55759615,2290495.13226308
"ESLE",2010,487676.132050291,1486716.57979643,999040.447746141,13.0436377473178,263439.149374816,212997.566575933,313880.732173698,2602118.8637697,2266849.09933093,2937388.62820846
"ESLE",2011,660892.229762224,1148064.90425936,487172.674497134,13.0621905523374,177579.905022229,149146.003476552,206013.806567906,2091062.9638115,1902071.52174467,2280054.40587833
"ESLE",2012,323117.228143183,805670.030319144,482552.802175961,11.4975633933399,160365.854636066,123495.701037137,197236.008234995,1517650.77345813,1272586.14570406,1762715.4012122
"ESLE",2013,593458.617613185,1015223.74428618,421765.126672997,12.9253802777148,160163.880294355,129466.483933875,190861.276654835,1881325.2712766,1677289.07186357,2085361.47068962
"ESLE",2014,831573.716039778,1862075.00224469,1030501.28620491,14.4884128148259,287345.324382853,254088.217470001,320602.431295705,3223883.52916258,3002833.71704539,3444933.34127977
"ESLE",2015,1277806.76879859,1753453.44526826,475646.676469676,14.0017663953796,219858.609403265,167738.721263806,271978.497542725,3067804.00268176,2721379.0562489,3414228.94911462
"ESLE",2016,1045926.7853785,1944224.73685886,898297.951480358,13.7649166095548,285001.205411676,251477.014253441,318525.396569911,3344763.45808234,3121938.41872075,3567588.49744392
"LSM25B",1966,474742.307288291,1321320.26612543,846577.958837142,13.1459203829666,231707.520117158,196664.897213473,266750.143020843,2349944.32403962,2117026.73354531,2582861.91453393
"LSM25B",1967,1031052.05373228,1889991.04633804,858938.992605768,14.6090959807785,269553.457841044,243739.856646526,295367.059035563,3278454.17329152,3106879.06577935,3450029.28080369
"LSM25B",1968,130642.46180473,721061.322408223,590418.860603493,12.1637606648629,160219.733683287,126972.522452248,193466.944914325,1392819.64131858,1171835.60277007,1613803.67986709
"LSM25B",1969,1073199.70905083,1830956.17925742,757756.470206589,13.9916718903804,258020.659306902,228732.195832942,287309.122780861,3177001.21544645,2982329.76176031,3371672.66913258
"LSM25B",1970,1898602.07568887,3226748.8083476,1328146.73265873,15.1695717245932,429928.480676954,368753.998529552,491102.962824356,5380772.46625843,4974164.4043941,5787380.52812277
"LSM25B",1971,456054.553605464,789887.778351716,333833.224746252,14.4941913277589,119350.543716752,68661.59625695,170039.491176555,1561966.23980334,1225052.3181634,1898880.16144327
"LSM25B",1972,70146.6915052216,586962.702509189,516816.011003967,11.7552787979607,143869.740756149,108661.852542168,179077.628970129,1175820.2048477,941804.1464113,1409836.2632841
"LSM25B",1973,55388.8271543652,496621.097149445,441232.26999508,11.4690196157351,130029.508233618,94214.3535155195,165844.662951716,1030602.36133514,792549.98828508,1268654.73438519
"LSM25B",1974,105414.678028924,653937.283198019,548522.605169095,11.5439917870109,154663.26273558,115233.645847061,194092.879624099,1275789.54941129,1013712.9524331,1537866.14638947
"LSM25B",1975,252805.387594336,1057880.87826826,805075.490673928,12.9525551950316,206444.948755706,169139.544438496,243750.353072917,1931547.47284512,1683589.86676458,2179505.07892566
"LSM25B",1976,65142.1567462398,608866.11280543,543723.95605919,11.8206389112184,148217.219652311,112392.014747599,184042.424557022,1210546.78594658,972427.612381718,1448665.95951143
"LSM25B",1977,81025.4389836942,562057.345439215,481031.906455521,12.0885596375794,135211.415497015,105208.46835355,165214.362640481,1145057.6909007,945637.282913796,1344478.09888761
"LSM25B",1978,65033.8443440327,438601.173924212,373567.329580179,11.5153858745509,117229.96706778,83486.0693328985,150973.864802661,943016.245439611,718730.883698938,1167301.60718028
"LSM25B",1979,319301.21633706,929092.236457316,609791.020120256,13.8779110049589,166662.028345884,143467.714512715,189856.342179054,1756334.85629774,1602169.35030696,1910500.36228852
"LSM25B",1980,560074.801349229,1296127.25413657,736052.452787337,14.3899146596169,207655.056385858,186186.562070732,229123.550700984,2341142.92441264,2198448.412613,2483837.43621227
"LSM25B",1981,351818.665339228,689825.281654728,338006.616315501,12.2657460805675,128557.596004514,97110.9894871141,160004.202521915,1357271.55025712,1148255.58020867,1566287.52030556
"LSM25B",1982,49113.0395355834,237332.128283216,188219.088747633,9.08959589634557,98246.3280986079,35273.0126328682,161219.643564348,583061.714227691,164497.357785759,1001626.07066962
"LSM25B",1983,1206779.38116432,2625632.2129222,1418852.83175788,14.0814243423509,398014.712026576,324425.277281745,471604.146771406,4404023.02136953,3914896.56888581,4893149.47385325
"LSM25B",1984,664173.544206339,1483594.33168737,819420.787481028,14.7633415354739,229845.592623874,207024.948655529,252666.236592218,2641294.8839923,2489613.04724039,2792976.7207442
"LSM25B",1985,495357.622499009,1028914.37553152,533556.75303251,14.549019436815,161342.670393731,127615.922733199,195069.418054264,1931574.64358489,1707403.27314005,2155746.01402974
"LSM25B",1986,141299.313041703,659415.442039286,518116.128997584,12.2681057757955,146150.949821245,117479.208770612,174822.690871878,1300925.15682047,1110352.86834921,1491497.44529172
"LSM25B",1987,109866.97864763,1010854.05077405,900987.072126423,12.9164222291819,213514.253845143,163860.280895534,263168.226794752,1852040.5793263,1522005.81652673,2182075.34212588
"LSM25B",1988,113796.517320323,986892.797191018,873096.279870695,13.1209871685719,206808.530892426,161961.812535337,251655.249249515,1819725.5026587,1521643.08999171,2117807.9153257
"LSM25B",1989,255055.609812609,675896.729374593,420841.119561985,13.7682031434391,125109.172406097,92178.6107111984,158039.734100995,1362695.21047496,1143815.84449025,1581574.57645968
"LSM25B",1990,66282.1331399044,569477.873269375,503195.74012947,11.4123207449448,143515.083603147,104361.025761134,182669.141445161,1141683.08539957,881438.045075328,1401928.12572381
"LSM25B",1991,43638.5121496783,550430.517903074,506792.005753395,11.5170305128578,141514.40018799,103402.861340278,179625.939035702,1113596.6518962,860280.916289378,1366912.38750302
"LSM25B",1992,363726.092411148,1191892.22428646,828166.131875312,14.2271732879159,210472.80593882,182948.191043429,237997.420834212,2168774.82981606,1985827.13784851,2351722.52178361
"LSM25B",1993,921706.285183537,1731755.56005281,810049.274869271,14.7679682639175,249582.306494009,225392.328674625,273772.284313392,3033976.62164936,2873193.24184108,3194760.00145765
"LSM25B",1994,415484.501975119,1054586.92674562,639102.424770503,13.6236831139481,182427.601324186,161799.13057016,203056.072078211,1947996.55521258,1810885.4229547,2085107.68747045
"LSM25B",1995,1685274.32953584,2639208.03906269,953933.709526853,15.1657449106009,338769.06209796,293160.687636169,384377.43655975,4469574.25517617,4166429.34746763,4772719.1628847
"LSM25B",1996,2031561.40873601,3484111.73139743,1452550.32266142,15.1371426893071,465698.084451847,393686.237400295,537709.9315034,5781028.52800095,5302387.81813192,6259669.23786998
"LSM25B",1997,434350.956892674,1209877.64798873,775526.691096059,13.2975433729257,213237.213296727,185207.239081514,241267.18751194,2180285.63699737,1993978.97628395,2366592.29771079
"LSM25B",1998,1459069.40210603,2877484.08089028,1418414.67878425,14.4443619978568,416305.965974846,346792.323463246,485819.608486445,4809580.49529233,4347544.58648535,5271616.40409932
"LSM25B",1999,513604.720231323,1303600.02729693,789995.307065604,14.4536011087294,213831.148523627,191022.390941724,236639.90610553,2351778.96087492,2200176.12929614,2503381.79245369
"LSM25B",2000,629101.631420031,1703562.91800989,1074461.28658986,14.675375683647,277529.342078238,239350.743009848,315707.941146627,2975253.58663446,2721492.12226296,3229015.05100597
"LSM25B",2001,173542.094747805,557716.230777794,384174.136029989,11.3397934250726,129761.663556831,93869.6463712872,165653.680742375,1127099.50068694,888536.246337673,1365662.75503621
"LSM25B",2002,119135.382052616,673817.745673684,554682.363621068,11.2836680382095,159022.592768607,115422.784531004,202622.401006209,1301501.937105,1011707.35441557,1591296.51979442
"LSM25B",2003,589958.154656659,1115101.04489353,525142.890236876,13.2297576402093,177776.362336995,153040.057736908,202512.666937082,2040701.6164419,1876286.96971237,2205116.26317144
"LSM25B",2004,766713.510709044,1538784.78721008,772071.276501037,14.0740988815002,234475.374810549,212977.030431391,255973.719189706,2716356.25285339,2573463.33681302,2859249.16889375
"LSM25B",2005,1102492.75139088,1773601.06739607,671108.316005195,13.4948242636983,247328.737272522,212926.996029338,281730.478515706,3080039.07034209,2851381.22411881,3308696.91656537
"LSM25B",2006,1931370.3912117,3131981.02146093,1200610.63024924,15.29833710934,406709.613576607,351048.017007698,462371.210145516,5239603.95176859,4869638.35325931,5609569.55027786
"LSM25B",2007,126188.037871145,707276.95391731,581088.916046164,11.8511127585243,160422.784220857,123598.501043203,197247.067398511,1364962.24093612,1120202.49983474,1609721.98203751
"LSM25B",2008,36393.4130947807,299673.569674317,263280.156579536,9.52396414692899,108539.889322658,50421.3598113871,166658.418833929,687139.645950771,300843.566058469,1073435.72584307
"LSM25B",2009,257297.088394808,1027828.40975305,770531.321358238,12.5515665448448,203139.654696763,163813.516358361,242465.793035164,1877311.8442808,1615923.03755814,2138700.65100347
"LSM25B",2010,180147.309934667,1102623.37108052,922476.061145855,13.150919719626,221816.471169192,174438.265228055,269194.677110329,2000942.41126843,1686033.97533076,2315850.8472061
"LSM25B",2011,447613.239408837,980049.278234041,532436.038825204,13.2355331170715,167217.190388968,144692.236959142,189742.143818794,1827071.4197074,1677354.94747609,1976787.8919387
"LSM25B",2012,177832.407645068,696599.91352956,518767.505884492,11.7127721180756,153613.924071754,118618.625396064,188609.222747443,1348096.99735126,1115493.956518,1580700.03818451
"LSM25B",2013,434150.323904926,823172.485465223,389022.161560296,13.0272245721363,139601.604595008,109446.871617549,169756.337572467,1581476.40167061,1381047.11969553,1781905.68364569
"LSM25B",2014,789584.464386231,1758162.71445977,968578.250073539,14.5699761321297,271067.43960725,242868.940759001,299265.9384555,3064243.62305599,2876816.83067967,3251670.41543232
"LSM25B",2015,795140.574952419,1315823.47375168,520682.89879926,13.9818773069299,188334.90646894,155764.144967948,220905.667969932,2373749.05052933,2157261.16632537,2590236.93473328
"LSM25B",2016,791725.597940851,1679843.98732652,888118.389385665,13.9636800297026,260150.972735135,232716.685989335,287585.259480936,2931589.68059697,2749242.372197,3113936.98899693
"LSMECB",1966,552940.905264862,1431117.92621485,878177.020949988,13.3546798046735,242852.08140414,208527.341169502,277176.821638779,2526331.16979466,2298185.12571089,2754477.21387843
"LSMECB",1967,1194415.77914371,2021354.68271095,826938.903567239,14.6492289213588,276684.276015065,246019.43578874,307349.116241389,3488355.95389912,3284536.14514681,3692175.76265143
"LSMECB",1968,144713.856009468,629571.944428853,484858.088419385,12.212782783742,140349.213363729,112059.327121146,168639.099606311,1254154.40030997,1066120.18389041,1442188.61672953
"LSMECB",1969,1191006.4497031,2133321.35142568,942314.901722581,14.1738380851773,302650.208961779,268224.405177813,337076.012745746,3650051.58739552,3421233.80482742,3878869.36996362
"LSMECB",1970,2163752.64341104,3506562.21932388,1342809.57591284,15.3200143392601,453890.273594665,386126.145018648,521654.402170681,5825393.64715977,5374986.22208621,6275801.07223333
"LSMECB",1971,462267.015454786,688475.228444452,226208.212989666,14.4625187498009,99036.8458737718,38082.6338041109,159991.057943433,1406036.24743018,1000892.25336426,1811180.24149609
"LSMECB",1972,77547.3054948928,581387.16658778,503839.861092887,11.7658778270682,141867.778834548,107476.064186566,176259.493482531,1167831.11335719,939239.910843815,1396422.31587056
"LSMECB",1973,55139.7131060695,549287.152560293,494147.439454223,11.4930236513184,140187.52788563,102496.587241041,177878.468530219,1111875.80705844,861355.658993884,1362395.95512301
"LSMECB",1974,122595.630266653,655716.659313361,533121.029046708,11.6130939884799,152557.022516078,115118.502967976,189995.54206418,1280752.8277175,1031910.44543393,1529595.21000108
"LSMECB",1975,286933.190294356,1194133.61398557,907200.423691218,13.0467159811964,228585.614258374,183850.471616158,273320.75690059,2144088.17608658,1846747.3730513,2441428.97912186
"LSMECB",1976,83363.7943094582,581682.041500072,498318.247190614,11.9074633821361,140185.678346098,107765.938536758,172605.418155438,1171499.56123589,956015.471999811,1386983.65047197
"LSMECB",1977,87446.8673533588,615534.292050282,528087.424696923,12.1469996246234,144516.701480471,113561.242781858,175472.160179085,1228600.59771458,1022849.13691371,1434352.05851545
"LSMECB",1978,80814.7762406242,486870.846891797,406056.070651173,11.6054994155788,124224.071115105,91033.5688245169,157414.573405693,1019664.27879228,799057.167216546,1240271.39036802
"LSMECB",1979,381278.23975748,1137756.51479987,756478.275042393,14.0139196107774,199545.119257791,175841.985480588,223248.253034993,2082109.58945789,1924562.11301115,2239657.06590463
"LSMECB",1980,605507.293135693,1368414.74418114,762907.451045446,14.5118473407754,215788.964038421,194095.249045406,237482.679031436,2456667.73939466,2312476.25467244,2600859.22411689
"LSMECB",1981,402392.519663774,584125.90008023,181733.380416456,12.2982426522961,101944.709956254,58460.4455206248,145428.974391883,1198155.84994996,909129.251552865,1487182.44834705
"LSMECB",1982,49662.0148886669,246905.784984473,197243.770095806,9.1911334034993,99279.1221609012,37648.7624358391,160909.481885963,599885.601984693,190247.461371948,1009523.74259744
"LSMECB",1983,1414062.34408997,3040676.95262438,1626614.60853441,14.3453250943815,454067.478939919,363659.118041601,544475.839838238,5055759.40174429,4454842.69414356,5656676.10934502
"LSMECB",1984,773833.07603427,1598328.06176801,824494.98573374,14.8234386954582,239578.009398312,216715.895829998,262440.122966625,2823616.18216635,2671658.70967422,2975573.65465849
"LSMECB",1985,501024.922005588,939130.321263913,438105.399258325,14.5296244334817,143273.049959833,101623.489486683,184922.610432984,1793712.08838961,1516880.20576437,2070543.97101485
"LSMECB",1986,160658.864632637,720419.59315559,559760.728522952,12.3517757865588,155288.042256605,126149.374102554,184426.710410657,1397138.45357915,1203462.64354321,1590814.26361508
"LSMECB",1987,172535.483105566,1162328.55161513,989793.068509567,13.0879139020704,234846.407503176,180107.145774462,289585.669231891,2090861.41881117,1727026.29772641,2454696.53989592
"LSMECB",1988,119494.786554382,951055.51005922,831560.723504838,13.3061792550091,197727.831776044,158311.842558943,237143.820993145,1768872.27900445,1506886.26098775,2030858.29702114
"LSMECB",1989,266839.143569674,694166.085768249,427326.942198575,14.0891788049543,124899.994663487,88515.2659792964,161284.723347678,1397944.95245844,1156106.79556009,1639783.10935679
"LSMECB",1990,66167.5381937999,560949.024174987,494781.485981187,11.6354199636869,140142.031985417,104397.164590024,175886.89938081,1133238.50750516,895653.312779392,1370823.70223093
"LSMECB",1991,44489.9563862152,599805.728615907,555315.772229692,11.7361619290236,149404.28919342,111541.571056652,187267.007330188,1193934.29457483,942272.394088101,1445596.19506156
"LSMECB",1992,415469.728469667,1404664.82135198,989195.092882308,14.4315504928806,244780.414632342,207727.488015049,281833.341249635,2501800.40023224,2255520.93615837,2748079.86430612
"LSMECB",1993,1101706.34171194,1934510.2021912,832803.860479256,15.0780425864076,266757.042810786,237845.013523179,295669.072098394,3359774.96226929,3167605.55142127,3551944.37311731
"LSMECB",1994,452196.099275916,1053943.26896756,601747.169691643,13.5088463605382,179074.760098197,158341.385978524,199808.134217871,1946319.32447434,1808510.93164814,2084127.71730054
"LSMECB",1995,1815506.27617141,2830714.72726208,1015208.45109067,15.3569158348907,360226.626731439,310786.983707441,409666.269755438,4773339.66794897,4444729.49057445,5101949.8453235
"LSMECB",1996,2141932.2447148,3602957.83097152,1461025.58625672,15.1890454827458,476219.293830781,401721.188387381,550717.399274181,5969520.25729488,5474354.14875444,6464686.36583533
"LSMECB",1997,410139.62006198,1076605.56945942,666465.949397445,13.2768954276896,190004.912258093,167643.691386922,212366.133129264,1974306.25143345,1825678.05941314,2122934.44345376
"LSMECB",1998,1583243.12714564,3126662.02945491,1543418.90230926,14.5377769932942,450488.404648191,370077.175260325,530899.634036057,5199493.75683513,4665024.92300428,5733962.59066599
"LSMECB",1999,511437.460891552,1210760.58464454,699323.123752991,14.3704846211917,196530.171820003,174222.428384349,218837.915255657,2207540.65511001,2059267.9112381,2355813.39898192
"LSMECB",2000,687713.597316396,1883990.26240749,1196276.66509109,14.7350035525405,305846.230256373,257836.979339394,353855.481173352,3255969.66414894,2936866.86537289,3575072.46292499
"LSMECB",2001,173061.134125652,392159.471477781,219098.337352129,11.329371066579,97471.1647298293,59284.2337636542,135658.095696004,872909.864803372,619093.020857059,1126726.70874968
"LSMECB",2002,126112.214239443,732795.923348609,606683.709109166,11.3549406240717,169244.449902045,123371.062092445,215117.837711645,1393776.08101453,1088869.71068403,1698682.45134504
"LSMECB",2003,689821.311647497,1386410.62819311,696589.316545617,13.3705702864226,218650.377359791,195218.522083147,242082.232636434,2464423.61321882,2308679.24194708,2620167.98449057
"LSMECB",2004,778978.947881846,1530693.36418593,751714.416304084,14.0927265845211,231374.328854951,209909.138225015,252839.519484887,2704900.38911005,2562227.83589486,2847572.94232524
"LSMECB",2005,1190897.58452803,1916313.33372873,725415.749200703,13.5595766288121,264884.41624257,228441.614669164,301327.217815975,3304389.70645206,3062165.55683091,3546613.85607322
"LSMECB",2006,2079148.70831283,3279015.89981126,1199867.19149843,15.3044920460852,418915.693767609,358295.322351633,479536.065183584,5472115.18409952,5069190.1266948,5875040.24150424
"LSMECB",2007,116491.497268785,554290.055260251,437798.557991466,11.696596169357,132733.772165767,100056.698948973,165410.845382561,1126627.9762401,909433.470595339,1343822.48188487
"LSMECB",2008,36196.7037454332,321709.164079658,285512.460334225,9.50539869311641,113020.364193931,53893.4765047593,172147.251883103,720544.928809437,327546.60069224,1113543.25692663
"LSMECB",2009,290604.528105888,1114837.08811985,824232.560013959,12.6113750921673,215991.800354155,173328.062636546,258655.538071763,2013563.26359217,1729990.45518742,2297136.07199692
"LSMECB",2010,247786.391758327,1320844.58234438,1073058.19058606,13.2926120825328,255893.735605854,196926.339159878,314861.13205183,2341757.2013386,1949818.96270649,2733695.43997071
"LSMECB",2011,475094.753968274,881061.184701237,405966.430732963,13.2742781820014,144455.820878803,113750.685032326,175160.956725281,1677310.90655341,1473223.26514544,1881398.54796138
"LSMECB",2012,182031.276276056,738623.818632649,556592.542356594,11.8209521214785,160542.460532428,125209.192185652,195875.728879203,1415004.17310138,1180154.75129185,1649853.59491091
"LSMECB",2013,481330.765309822,958251.391739404,476920.626429582,13.1048984320966,160177.926757612,134844.196705292,185511.656809932,1792477.88856917,1624092.33768624,1960863.43945209
"LSMECB",2014,903283.33356222,1956627.69792996,1053344.36436774,14.575963646429,297162.591873047,263031.97191363,331293.211832463,3374062.67461608,3147206.8885959,3600918.46063626
"LSMECB",2015,880966.288043366,1399089.9672357,518123.679192334,14.1009065847358,194119.434301498,158213.548791401,230025.319811596,2507924.96706673,2269269.53420822,2746580.39992524
"LSMECB",2016,908256.334806358,1831593.96803214,923337.633225782,13.9087807627237,277248.096375329,246068.116640511,308428.076110146,3168615.69381887,2961371.91039959,3375859.47723816
"NAV",1966,300263.04304449,1114865.93276616,814602.889721671,14.0435386511912,203903.740237733,175095.694521437,232711.785954029,2043861.89426043,1852383.63038926,2235340.1581316
"NAV",1967,870360.440632583,1702475.33942431,832114.898791726,16.1034259280284,239326.979964712,201798.35531317,276855.604616253,3014479.69496602,2765038.41163437,3263920.97829767
"NAV",1968,261320.600864717,864666.581575532,603345.980710815,13.8301112105502,160902.576187006,136807.711849025,184997.440524986,1653831.2366944,1493680.04708982,1813982.42629898
"NAV",1969,991282.072553402,1859729.42175018,868447.349196777,15.4488664342363,261621.551900117,233139.385955251,290103.717844983,3247671.38568939,3058359.1449313,3436983.62644747
"NAV",1970,2041346.08778107,3369344.66155654,1327998.57377547,16.2942988563143,433227.624822004,376280.644275679,490174.605368328,5629521.88741569,5251012.73496918,6008031.0398622
"NAV",1971,310766.338005262,582082.799503862,271316.4614986,15.7539272866059,85229.8860592652,8916.09101536135,161543.681103169,1262700.51289854,755466.071231401,1769934.95456568
"NAV",1972,153288.048581381,815504.764891016,662216.716309635,12.9772051320458,169926.568381839,141110.013466113,198743.123297564,1555666.76490028,1364131.94298453,1747201.58681602
"NAV",1973,60800.8415765129,535160.430984139,474359.589407626,12.3192325482471,130434.002205949,102117.087255169,158750.917156729,1107664.33096534,919450.462993876,1295878.1989368
"NAV",1974,104646.229440018,691907.638036068,587261.40859605,12.0879406605426,158003.196020164,123624.84483976,192381.547200568,1345318.36914522,1116815.98951128,1573820.74877917
"NAV",1975,141644.131837998,941811.688607575,800167.556769577,13.5053998718913,191905.951640005,157045.045181566,226766.858098444,1759865.07602399,1528155.29913131,1991574.85291667
"NAV",1976,88368.3057244167,664803.196956969,576434.891232552,12.7258608507915,149611.834320733,121636.41965746,177587.248984007,1316265.34141372,1130321.32134541,1502209.36148203
"NAV",1977,76488.4922568009,605087.902649313,528599.410392512,12.7886222366451,138763.8543028,112159.543536551,165368.165069049,1225423.06003994,1048592.34798199,1402253.77209788
"NAV",1978,46712.5420244188,447937.837427912,401225.295403493,12.2183416127311,115704.307600297,86932.7883510173,144475.826849576,971119.803935585,779884.320312636,1162355.28755853
"NAV",1979,218782.228482141,834703.872999177,615921.644517036,14.7116079974448,153018.280444482,118951.054717119,187085.506171845,1624247.19012152,1397812.76616152,1850681.61408151
"NAV",1980,616915.872919382,1357255.83418297,740339.961263592,15.9546226097987,201232.254784319,160146.464476469,242318.045092169,2470107.17950794,2197022.50464325,2743191.85437264
"NAV",1981,309383.26025273,549678.332220057,240295.071967326,14.7730576386772,86580.5494078589,23284.5434900759,149876.555325642,1192516.19685119,771807.015726132,1613225.37797626
"NAV",1982,74506.5485558954,409869.603401898,335363.054846003,11.0403331006294,114195.264562489,75643.221633089,152747.30749189,889495.970507265,633252.339075071,1145739.60193946
"NAV",1983,916461.208435976,2429798.62249283,1513337.41405685,15.2131559743526,383458.807914835,311553.002486664,455364.613343006,4113739.86337471,3635803.97972482,4591675.74702459
"NAV",1984,947447.699701265,1760165.36960059,812717.669899324,16.1178350366077,241885.048173528,202812.404384154,280957.691962902,3106841.31587099,2847137.40983984,3366545.22190213
"NAV",1985,412271.356027076,877888.668557005,465617.312529929,15.9140994054334,130568.860938222,68992.1899270349,192145.53194941,1724476.75369826,1315195.46553651,2133758.04186001
"NAV",1986,175474.644853107,723398.69956949,547924.054716383,13.9176817778284,142172.050026943,114010.699403948,170333.400649939,1434984.91188437,1247805.03239299,1622164.79137575
"NAV",1987,266057.17759713,1257150.88343106,991093.705833934,14.3274562181474,233416.55298481,191377.212935641,275455.893033979,2266440.27198679,1987017.64380237,2545862.90017122
"NAV",1988,166637.602093646,1022458.00678444,855820.404690793,14.6847397130488,195834.252101735,159565.69480717,232102.8093963,1909272.52404896,1668206.52282602,2150338.52527191
"NAV",1989,178215.16632798,596805.264063835,418590.097735855,15.5837057396778,104261.085600188,42889.4842198287,165632.686980547,1275602.25695664,867684.003874411,1683520.51003887
"NAV",1990,95252.7700940625,724479.209996519,629226.439902456,13.3011571977691,156105.071958131,128677.068220832,183533.07569543,1420095.69042297,1237790.14325775,1602401.23758818
"NAV",1991,87749.1168498443,659524.788179389,571775.671329545,12.8639798525963,147585.319121575,120505.138345251,174665.499897899,1311014.64144003,1131020.96705362,1491008.31582645
"NAV",1992,371936.260608141,1235447.45345602,863511.192847878,15.1580091101165,210926.479752195,178474.878450083,243378.081054307,2255338.32927639,2039642.46644829,2471034.19210448
